course,semester,section,subject,day,start_time,end_time,room_number
BCA AI&DS,III,B1,Fundamentals of cloud computing (DSE),Wednesday,11:05 AM,12:00 PM,323(CR)
BCA AI&DS,III,B1,Data Structure Laboratory,Wednesday,12:00 PM,01:50 PM,LAB 4
BCA AI&DS,III,B1,Career Skills – 1,Thursday,08:00 AM,08:55 AM,323(CR)
BCA AI&DS,III,B1,Fundamentals of cloud computing (DSE),Thursday,08:55 AM,09:50 AM,323(CR)
BCA AI&DS,III,B1,Introduction to Database Management Systems,Thursday,10:10 AM,11:05 AM,323(CR)
BCA AI&DS,III,B1,Introduction to Data Structures,Thursday,11:05 AM,12:00 PM,323(CR)
BCA AI&DS,III,B1,Database Management Systems and Machine Learning Laboratory,Thursday,12:00 PM,01:50 PM,LAB 4
BCA AI&DS,III,B1,Introduction to Data Structures,Friday,08:00 AM,08:55 AM,323(CR)
BCA AI&DS,III,B1,Introduction to Database Management Systems,Friday,08:55 AM,09:50 AM,323(CR)
BCA AI&DS,III,B1,Introduction to Machine Learning,Friday,10:10 AM,11:05 AM,323(CR)
BCA AI&DS,III,B1,Project Based Learning,Friday,11:05 AM,12:00 PM,323(CR)
BCA AI&DS,III,B2,Introduction to Machine Learning,Tuesday,12:00 PM,03:05 PM,307(CR)
BCA AI&DS,III,B2,Introduction to Data Structures,Tuesday,03:05 PM,05:50 PM,307(CR)
BCA AI&DS,III,B2,Introduction to Machine Learning,Thursday,12:00 PM,03:05 PM,307(CR)
BCA AI&DS,III,B2,Fundamentals of cloud computing (DSE),Thursday,03:05 PM,05:50 PM,307(CR)
BCA AI&DS,III,B2,Fundamentals of cloud computing (DSE),Friday,12:00 PM,03:05 PM,307(CR)
BCA AI&DS,III,B2,Introduction to Machine Learning,Friday,03:05 PM,05:50 PM,307(CR)
BCA AI&DS,III,C1,Project Based Learning,Monday,12:00 PM,12:55 PM,323(CR)
BCA AI&DS,III,C1,TBD 302,Monday,12:55 PM,01:50 PM,323(CR)
BCA AI&DS,III,C1,XBD 301,Monday,02:10 PM,03:05 PM,323(CR)
BCA AI&DS,III,C1,TBD 301,Monday,04:00 PM,05:50 PM,324(LT)
BCA AI&DS,III,C1,TBD 313,Tuesday,12:00 PM,12:55 PM,015(CR)
BCA AI&DS,III,C1,TBD 303,Tuesday,12:55 PM,01:50 PM,015(CR)
BCA AI&DS,III,C1,PBD 301,Tuesday,02:10 PM,04:00 PM,LAB 8
BCA AI&DS,III,C1,PBD 302,Tuesday,04:00 PM,05:50 PM,LAB 8
BCA AI&DS,III,C1,TBD 303,Wednesday,12:00 PM,12:55 PM,323(CR)
BCA AI&DS,III,C1,TBD 313,Wednesday,12:55 PM,01:50 PM,323(CR)
BCA AI&DS,III,C1,TBD 313,Wednesday,02:10 PM,03:05 PM,323(CR)
BCA AI&DS,III,C1,TBD 302,Wednesday,03:05 PM,04:00 PM,323(CR)
BCA AI&DS,III,C1,TBD 301,Wednesday,04:55 PM,05:50 PM,323(CR)
BCA AI&DS,III,C1,Project Based Learning,Thursday,12:00 PM,12:55 PM,323(CR)
BCA AI&DS,III,C1,TBD 303,Thursday,12:55 PM,01:50 PM,016(CR)
BCA AI&DS,III,C1,XBD 301,Thursday,02:10 PM,03:05 PM,323(CR)
BCA AI&DS,III,C1,TBD 302,Thursday,03:05 PM,04:00 PM,323(CR)
BCA AI&DS,III,C1,TBD 301,Thursday,04:00 PM,05:50 PM,306(LT)
BCA AI&DS,III,C2,Project Based Learning,Monday,12:00 PM,12:55 PM,307(CR)
BCA AI&DS,III,C2,XBD 301,Monday,12:55 PM,01:50 PM,307(CR)
BCA AI&DS,III,C2,TBD 303,Monday,02:10 PM,03:05 PM,307(CR)
BCA AI&DS,III,C2,TBD 302,Wednesday,12:00 PM,12:55 PM,307(CR)
BCA AI&DS,III,C2,TBD 313,Wednesday,12:55 PM,01:50 PM,307(CR)
BCA AI&DS,III,C2,TBD 302,Wednesday,02:10 PM,03:05 PM,307(CR)
BCA AI&DS,III,C2,TBD 303,Wednesday,03:05 PM,04:00 PM,307(CR)
BCA AI&DS,III,C2,TBD 301,Wednesday,04:55 PM,05:50 PM,307(CR)
BCA AI&DS,III,C2,XBD 301,Thursday,12:00 PM,12:55 PM,015(CR)
BCA AI&DS,III,C2,TBD 302,Thursday,12:55 PM,01:50 PM,015(CR)
BCA AI&DS,III,C2,TBD 303,Thursday,02:10 PM,03:05 PM,015(CR)
BCA AI&DS,III,C2,TBD 313,Thursday,03:05 PM,04:00 PM,015(CR)
BCA AI&DS,III,C2,PBD 301,Saturday,12:00 PM,01:50 PM,LAB 6
BCA AI&DS,III,C2,PBD 302,Saturday,02:10 PM,04:00 PM,LAB 7
B.Sc. IT,III,,Introduction to Data Structures Laboratory,Monday,12:00 PM,01:50 PM,LAB 4
B.Sc. IT,III,,Foundations of Artificial Intelligence,Monday,02:10 PM,03:05 PM,301(CR)
B.Sc. IT,III,,Career Skills – 1,Monday,03:05 PM,04:00 PM,301(CR)
B.Sc. IT,III,,Project Based Learning,Monday,04:00 PM,04:55 PM,301(CR)
B.Sc. IT,III,,Introduction to Operating System,Tuesday,12:55 PM,01:50 PM,301(CR)
B.Sc. IT,III,,Introductions to Database Management Systems,Tuesday,02:10 PM,03:05 PM,301(CR)
B.Sc. IT,III,,Foundations of Artificial Intelligence,Tuesday,03:05 PM,04:00 PM,301(CR)
B.Sc. IT,III,,Introductions to Database Management Systems,Tuesday,04:00 PM,04:55 PM,301(CR)
B.Sc. IT,III,,Introduction to Operating System,Thursday,12:00 PM,12:55 PM,301(CR)
B.Sc. IT,III,,Introduction to Data Structures,Thursday,12:55 PM,01:50 PM,323(CR)
B.Sc. IT,III,,PBI 301,Thursday,02:10 PM,04:00 PM,LAB 7
B.Sc. IT,III,,Introduction to Data Structures,Thursday,04:00 PM,04:55 PM,307(CR)
B.Sc. IT,III,,Project Based Learning,Thursday,04:55 PM,05:50 PM,301(CR)
B.Sc. IT,III,,Foundations of Artificial Intelligence,Friday,12:00 PM,12:55 PM,301(CR)
B.Sc. IT,III,,Introduction to Operating System,Friday,12:55 PM,01:50 PM,301(CR)
B.Sc. IT,III,,Introduction to Data Structures,Friday,03:05 PM,04:00 PM,301(CR)
B.Sc. IT,III,,Career Skills – 1,Friday,04:00 PM,04:55 PM,301(CR)
B.Sc. IT,III,,Introductions to Database Management Systems,Friday,04:55 PM,05:50 PM,301(CR)
BCA CS,III,,Project Based Learning,Tuesday,12:00 PM,12:55 PM,301(CR)
BCA CS,III,,Ethical Hacking (DSE),Tuesday,12:55 PM,01:50 PM,323(CR)
BCA CS,III,,Introduction to Data Structures,Tuesday,02:10 PM,03:05 PM,323(CR)
BCA CS,III,,Cryptography,Tuesday,03:05 PM,04:00 PM,323(CR)
BCA CS,III,,Career Skills – 1,Tuesday,04:00 PM,04:55 PM,323(CR)
BCA CS,III,,Operating Systems and Security,Wednesday,12:55 PM,01:50 PM,301(CR)
BCA CS,III,,Career Skills – 1,Wednesday,02:10 PM,03:05 PM,301(CR)
BCA CS,III,,Introduction to Data Structures,Wednesday,03:05 PM,04:00 PM,301(CR)
BCA CS,III,,Introduction to Data Structures Laboratory,Wednesday,04:00 PM,05:50 PM,LAB 4
BCA CS,III,,Operating Systems and Security,Thursday,12:00 PM,12:55 PM,301(CR)
BCA CS,III,,Introduction to Data Structures,Thursday,12:55 PM,01:50 PM,301(CR)
BCA CS,III,,Ethical Hacking (DSE),Thursday,02:10 PM,03:05 PM,301(CR)
BCA CS,III,,Cryptography,Thursday,04:00 PM,04:55 PM,301(CR)
BCA CS,III,,Ethical Hacking (DSE),Thursday,04:55 PM,05:50 PM,301(CR)
BCA CS,III,,Cryptography,Saturday,12:55 PM,01:50 PM,301(CR)
BCA CS,III,,Project Based Learning,Saturday,02:10 PM,03:05 PM,301(CR)
BCA CS,III,,Operating Systems and Security,Saturday,03:05 PM,04:00 PM,301(CR)
BCA CS,III,,Operating Systems and Security Laboratory,Saturday,04:00 PM,05:50 PM,LAB 4
BCA,V,A1+B1,Introduction to Java Programming,Monday,08:00 AM,08:55 AM,324(LT)
BCA,V,A1+B1,Introduction to Microcontrollers,Monday,08:55 AM,09:50 AM,324(LT)
BCA,V,B1,Data Mining Laboratory,Monday,10:10 AM,12:00 PM,LAB4
BCA,V,A1,Java Programming Laboratory,Monday,10:10 AM,12:00 PM,LAB6
BCA,V,A1+B1,Project Based Learning,Monday,12:00 PM,12:55 PM,324(LT)
BCA,V,A1+B1,CEC 113,Monday,12:55 PM,01:50 PM,113(CR)
BCA,V,A1+B1,Introduction to Data Mining,Tuesday,08:00 AM,08:55 AM,324(LT)
BCA,V,A1+B1,Introduction to Machine Learning (DSE),Tuesday,08:55 AM,09:50 AM,324(LT)
BCA,V,A1,Data Mining Laboratory,Tuesday,10:10 AM,12:00 PM,LAB4
BCA,V,B1,Java Programming Laboratory,Tuesday,10:10 AM,12:00 PM,LAB6
BCA,V,A1+B1,Project Based Learning,Tuesday,12:00 PM,12:55 PM,324(LT)
BCA,V,A1+B1,Introduction to Data Mining,Wednesday,08:00 AM,08:55 AM,324(LT)
BCA,V,A1+B1,Introduction to Microcontrollers,Wednesday,08:55 AM,09:50 AM,324(LT)
BCA,V,A1+B1,Career Skills – 3,Wednesday,10:10 AM,11:05 AM,324(LT)
BCA,V,A1+B1,Introduction to Machine Learning (DSE),Wednesday,11:05 AM,12:00 PM,324(LT)
BCA,V,A1+B1,Introduction to Data Mining,Wednesday,12:00 PM,12:55 PM,324(LT)
BCA,V,A1+B1,Introduction to Microcontrollers,Thursday,08:00 AM,08:55 AM,324(LT)
BCA,V,A1+B1,Introduction to Java Programming,Thursday,08:55 AM,09:50 AM,324(LT)
BCA,V,A1+B1,Introduction to Machine Learning (DSE),Thursday,10:10 AM,11:05 AM,324(LT)
BCA,V,A1+B1,Introduction to Java Programming,Thursday,11:05 AM,12:00 PM,324(LT)
BCA,V,A1+B1,Career Skills – 3,Thursday,12:00 PM,12:55 PM,324(LT)
BCA,V,C1+D1,Introduction to Microcontrollers,Tuesday,04:00 PM,04:55 PM,423(LT)
BCA,V,C1+D1,Career Skills – 3,Wednesday,12:00 PM,12:55 PM,423(LT)
BCA,V,C1+D1,Project Based Learning,Wednesday,12:55 PM,01:50 PM,423(LT)
BCA,V,C1,Data Mining Laboratory,Wednesday,02:10 PM,04:00 PM,LAB 4
BCA,V,D1,Java Programming Laboratory,Wednesday,02:10 PM,04:00 PM,LAB 6
BCA,V,C1+D1,Introduction to Machine Learning,Wednesday,04:00 PM,04:55 PM,423(LT)
BCA,V,C1+D1,Introduction to Microcontrollers,Wednesday,04:55 PM,05:50 PM,423(LT)
BCA,V,C1+D1,Introduction to Java Programming,Thursday,12:00 PM,12:55 PM,423(LT)
BCA,V,C1+D1,Project Based Learning,Thursday,12:55 PM,01:50 PM,423(LT)
BCA,V,C1+D1,Introduction to Microcontrollers,Thursday,03:05 PM,04:00 PM,405(LT)
BCA,V,C1+D1,Introduction to Machine Learning,Thursday,04:00 PM,04:55 PM,405(LT)
BCA,V,C1+D1,Introduction to Java Programming,Thursday,04:55 PM,05:50 PM,405(LT)
BCA,V,D1,Data Mining Laboratory,Friday,02:10 PM,04:00 PM,LAB 4
BCA,V,C1,Java Programming Laboratory,Friday,02:10 PM,04:00 PM,LAB 6
BCA,V,C1+D1,Introduction to Java Programming,Friday,04:00 PM,04:55 PM,423(LT)
BCA,V,C1+D1,CEC 423,Friday,04:55 PM,05:50 PM,423(LT)
BCA,V,A2+B2,Project Based Learning,Monday,12:00 PM,12:55 PM,324(LT)
BCA,V,A2+B2,Introduction to Data Mining,Monday,12:55 PM,01:50 PM,324(LT)
BCA,V,A2+B2,Career Skills – 3,Monday,02:10 PM,03:05 PM,324(LT)
BCA,V,A2+B2,Introduction to Microcontrollers,Monday,03:05 PM,04:00 PM,324(LT)
BCA,V,A2,Data Mining Laboratory,Monday,04:00 PM,05:50 PM,LAB 6
BCA,V,A2+B2,Introduction to Microcontrollers,Tuesday,12:00 PM,12:55 PM,324(LT)
BCA,V,A2+B2,Introduction to Data Mining,Tuesday,12:55 PM,01:50 PM,324(LT)
BCA,V,A2+B2,Introduction to Java Programming,Tuesday,02:10 PM,03:05 PM,324(LT)
BCA,V,A2+B2,Introduction to Data Mining,Tuesday,03:05 PM,04:00 PM,324(LT)
BCA,V,A2,Java Programming Laboratory,Tuesday,04:00 PM,05:50 PM,LAB 7
BCA,V,B2,Data Mining Laboratory,Tuesday,04:00 PM,05:50 PM,LAB 4
BCA,V,A2+B2,Project Based Learning,Wednesday,12:00 PM,12:55 PM,324(LT)
BCA,V,A2+B2,Introduction to Java Programming,Wednesday,12:55 PM,01:50 PM,324(LT)
BCA,V,A2+B2,Introduction to Machine Learning,Wednesday,02:10 PM,03:05 PM,324(LT)
BCA,V,A2+B2,Career Skills – 3,Wednesday,03:05 PM,04:00 PM,324(LT)
BCA,V,B2,Java Programming Laboratory,Wednesday,04:00 PM,05:50 PM,LAB 8
BCA,V,A2+B2,Introduction to Machine Learning,Thursday,12:55 PM,01:50 PM,324(LT)
BCA,V,A2+B2,Introduction to Microcontrollers,Thursday,02:10 PM,03:05 PM,324(LT)
BCA,V,A2+B2,Introduction to Java Programming,Thursday,03:05 PM,04:00 PM,324(LT)
BCA,V,A2+B2,Introduction to Machine Learning,Thursday,04:00 PM,04:55 PM,324(LT)
BCA,V,A2+B2,CEC 306,Thursday,04:55 PM,05:50 PM,306(LT)
BCA,V,C2+D2,Introduction to Java Programming,Wednesday,08:00 AM,08:55 AM,306(LT)
BCA,V,C2+D2,Introduction to Data Mining,Wednesday,08:55 AM,09:50 AM,306(LT)
BCA,V,C2+D2,Career Skills – 3,Wednesday,10:10 AM,11:05 AM,306(LT)
BCA,V,C2+D2,Introduction to Microcontrollers,Wednesday,11:05 AM,12:00 PM,306(LT)
BCA,V,C2+D2,Introduction to Machine Learning,Wednesday,12:00 PM,12:55 PM,306(LT)
BCA,V,C2+D2,Introduction to Java Programming,Thursday,08:00 AM,08:55 AM,306(LT)
BCA,V,C2+D2,Introduction to Machine Learning,Thursday,08:55 AM,09:50 AM,306(LT)
BCA,V,C2+D2,Career Skills – 3,Thursday,10:10 AM,11:05 AM,306(LT)
BCA,V,C2+D2,Introduction to Data Mining,Thursday,11:05 AM,12:00 PM,306(LT)
BCA,V,C2+D2,Project Based Learning,Thursday,12:00 PM,12:55 PM,306(LT)
BCA,V,C2+D2,Introduction to Machine Learning,Friday,08:00 AM,08:55 AM,306(LT)
BCA,V,C2+D2,Introduction to Microcontrollers,Friday,08:55 AM,09:50 AM,306(LT)
BCA,V,C2,Data Mining Laboratory,Friday,10:10 AM,12:00 PM,LAB 4
BCA,V,D2,Java Programming Laboratory,Friday,10:10 AM,12:00 PM,LAB 6
BCA,V,C2+D2,Introduction to Microcontrollers,Friday,12:00 PM,12:55 PM,306(LT)
BCA,V,C2+D2,Introduction to Java Programming,Saturday,08:00 AM,08:55 AM,306(LT)
BCA,V,C2+D2,Introduction to Data Mining,Saturday,08:55 AM,09:50 AM,306(LT)
BCA,V,D2,Data Mining Laboratory,Saturday,10:10 AM,12:00 PM,LAB 4
BCA,V,C2,Java Programming Laboratory,Saturday,10:10 AM,12:00 PM,LAB 6
BCA,V,C2+D2,CEC 306,Saturday,12:00 PM,12:55 PM,306(LT)
BCA AI&DS,V,A1+B1,Project Based Learning,Thursday,11:05 AM,12:00 PM,324(LT)/ 306(LT)
BCA AI&DS,V,A1+B1,Career Skills – 3,Thursday,12:00 PM,12:55 PM,306(LT)
BCA AI&DS,V,A1+B1,Introduction to Mobile Application Development (DSE),Thursday,12:55 PM,01:50 PM,306(LT)
BCA AI&DS,V,A1+B1,Introduction to Machine Learning,Thursday,02:10 PM,03:05 PM,306(LT)
BCA AI&DS,V,A1+B1,Programming with ‘R’,Thursday,03:05 PM,04:00 PM,306(LT)
BCA AI&DS,V,B1,Programming with 'R' laboratory,Thursday,04:00 PM,05:50 PM,LAB 6
BCA AI&DS,V,A1+B1,Project Based Learning,Friday,11:05 AM,12:00 PM,324(LT)/ 306(LT)
BCA AI&DS,V,A1+B1,Introduction to Mobile Application Development (DSE),Friday,12:00 PM,12:55 PM,324(LT)
BCA AI&DS,V,A1+B1,Introduction to Machine Learning,Friday,12:55 PM,01:50 PM,324(LT)
BCA AI&DS,V,A1+B1,Programming with ‘R’,Friday,02:10 PM,03:05 PM,324(LT)
BCA AI&DS,V,A1+B1,Introduction to Mobile Application Development (DSE),Friday,03:05 PM,04:00 PM,324(LT)
BCA AI&DS,V,A1,Programming with 'R' laboratory,Friday,04:00 PM,05:50 PM,LAB 7
BCA AI&DS,V,B1,Machine Learning-1 Laboratory,Friday,04:00 PM,05:50 PM,LAB 8
BCA AI&DS,V,A1,Machine Learning-1 Laboratory,Saturday,12:00 PM,01:50 PM,LAB 4
BCA AI&DS,V,A1+B1,Introduction to Machine Learning,Saturday,02:10 PM,03:05 PM,324(LT)
BCA AI&DS,V,A1+B1,Career Skills – 3,Saturday,03:05 PM,04:00 PM,324(LT)
BCA AI&DS,V,A1+B1,Programming with ‘R’,Saturday,04:00 PM,04:55 PM,324(LT)
BCA AI&DS,V,A1+B1,CEC 306,Saturday,04:55 PM,05:50 PM,306(LT)
BCA AI&DS,V,C1+A2,Introduction to Mobile Application Development (DSE),Tuesday,12:00 PM,12:55 PM,306(LT)
BCA AI&DS,V,C1+A2,Programming with ‘R’,Tuesday,12:55 PM,01:50 PM,306(LT)
BCA AI&DS,V,C1+A2,Introduction to Mobile Application Development (DSE),Tuesday,02:10 PM,03:05 PM,306(LT)
BCA AI&DS,V,C1+A2,Introduction to Machine Learning,Tuesday,03:05 PM,04:00 PM,306(LT)
BCA AI&DS,V,C1,Machine Learning-1 Laboratory,Wednesday,12:00 PM,01:50 PM,LAB 6
BCA AI&DS,V,A2,Programming with 'R' laboratory,Wednesday,12:00 PM,01:50 PM,LAB 8
BCA AI&DS,V,A2,Machine Learning-1 Laboratory,Wednesday,02:10 PM,04:00 PM,LAB 7
BCA AI&DS,V,C1,Programming with 'R' laboratory,Wednesday,02:10 PM,04:00 PM,LAB 8
BCA AI&DS,V,C1+A2,Introduction to Machine Learning,Friday,12:00 PM,12:55 PM,423(LT)
BCA AI&DS,V,C1+A2,Programming with ‘R’,Friday,12:55 PM,01:50 PM,423(LT)
BCA AI&DS,V,C1+A2,Introduction to Mobile Application Development (DSE),Friday,02:10 PM,03:05 PM,423(LT)
BCA AI&DS,V,C1+A2,Career Skills – 3,Friday,03:05 PM,04:00 PM,423(LT)
BCA AI&DS,V,C1+A2,Project Based Learning,Friday,04:00 PM,04:55 PM,306(LT)/ 423(LT)
BCA AI&DS,V,C1+A2,Project Based Learning,Saturday,12:00 PM,12:55 PM,306(LT)/ 423(LT)
BCA AI&DS,V,C1+A2,Programming with ‘R’,Saturday,12:55 PM,01:50 PM,306(LT)
BCA AI&DS,V,C1+A2,Career Skills – 3,Saturday,02:10 PM,03:05 PM,306(LT)
BCA AI&DS,V,C1+A2,Introduction to Machine Learning,Saturday,03:05 PM,04:00 PM,306(LT)
BCA AI&DS,V,C1+A2,CEC 306,Saturday,04:00 PM,04:55 PM,306(LT)/ 423(LT)
B.Sc. IT,V,,Career Skills – 3,Wednesday,08:00 AM,08:55 AM,301(CR)
B.Sc. IT,V,,Programming with .Net C#,Wednesday,08:55 AM,09:50 AM,301(CR)
B.Sc. IT,V,,Cryptography,Wednesday,10:10 AM,11:05 AM,301(CR)
B.Sc. IT,V,,Software Project Management (DSE),Wednesday,11:05 AM,12:00 PM,301(CR)
B.Sc. IT,V,,Programming with .Net C#,Wednesday,12:00 PM,12:55 PM,301(CR)
B.Sc. IT,V,,Software Project Management (DSE),Thursday,08:00 AM,08:55 AM,301(CR)
B.Sc. IT,V,,Career Skills – 3,Thursday,08:55 AM,09:50 AM,301(CR)
B.Sc. IT,V,,Programming with .Net C# Laboratory,Thursday,10:10 AM,12:00 PM,LAB 7
B.Sc. IT,V,,Android Programming,Thursday,12:00 PM,12:55 PM,016(CR)
B.Sc. IT,V,,Android Programming,Friday,08:00 AM,08:55 AM,301(CR)
B.Sc. IT,V,,Programming with .Net C#,Friday,08:55 AM,09:50 AM,301(CR)
B.Sc. IT,V,,Cryptography,Friday,10:10 AM,11:05 AM,301(CR)
B.Sc. IT,V,,Software Project Management (DSE),Friday,11:05 AM,12:00 PM,301(CR)
B.Sc. IT,V,,CEC 323,Friday,12:00 PM,12:55 PM,323(CR)
B.Sc. IT,V,,Android Programming,Saturday,08:00 AM,08:55 AM,301(CR)
B.Sc. IT,V,,Cryptography,Saturday,08:55 AM,09:50 AM,301(CR)
B.Sc. IT,V,,Android Programming Laboratory,Saturday,10:10 AM,12:00 PM,LAB 7
B.Sc. IT,V,,Project Based Learning,Saturday,12:00 PM,12:55 PM,301(CR)
BCA CS,V,,Introduction to Blockchain and Cryptocurrency (DSE),Tuesday,08:00 AM,08:55 AM,301(CR)
BCA CS,V,,Career Skills – 3,Tuesday,08:55 AM,09:50 AM,301(CR)
BCA CS,V,,Security and Privacy in Cloud Lab,Tuesday,10:10 AM,12:00 PM,LAB 7
BCA CS,V,,Introduction to Microcontrollers,Tuesday,12:00 PM,12:55 PM,323(CR)
BCA CS,V,,Introduction to Microcontrollers,Wednesday,08:00 AM,08:55 AM,013(CR)
BCA CS,V,,Introduction to Blockchain and Cryptocurrency (DSE),Wednesday,08:55 AM,09:50 AM,013(CR)
BCA CS,V,,Project Based Learning,Wednesday,10:10 AM,11:05 AM,013(CR)
BCA CS,V,,Web Application Security,Wednesday,11:05 AM,12:00 PM,007(CR)
BCA CS,V,,Security and Privacy in Cloud,Wednesday,12:00 PM,12:55 PM,007(CR)
BCA CS,V,,Security and Privacy in Cloud,Friday,08:00 AM,08:55 AM,013(CR)
BCA CS,V,,Web Application Security,Friday,08:55 AM,09:50 AM,013(CR)
BCA CS,V,,Introduction to Microcontrollers,Friday,10:10 AM,11:05 AM,013(CR)
BCA CS,V,,Career Skills – 3,Friday,11:05 AM,12:00 PM,013(CR)
BCA CS,V,,Security and Privacy in Cloud,Friday,12:00 PM,12:55 PM,013(CR)
BCA CS,V,,Web Application Security lab,Saturday,08:00 AM,09:50 AM,LAB 8
BCA CS,V,,Web Application Security,Saturday,10:10 AM,11:05 AM,013(CR)
BCA CS,V,,Introduction to Blockchain and Cryptocurrency (DSE),Saturday,11:05 AM,12:00 PM,013(CR)
BCA CS,V,,Project Based Learning,Saturday,12:00 PM,12:55 PM,013(CR)
BCA CS,V,,CEC 013,Saturday,12:55 PM,01:50 PM,013(CR)
BCA AI&DS,VII,A,TBD 704,Monday,08:00 AM,08:55 AM,323(CR)
BCA AI&DS,VII,,Artificial Neural Networks and Deep Learning,Monday,08:55 AM,09:50 AM,323(CR)
BCA AI&DS,VII,B,TBD 703,Monday,10:10 AM,11:05 AM,323(CR)
BCA AI&DS,VII,,Artificial Neural Networks and Deep Learning,Tuesday,08:00 AM,08:55 AM,307(CR)
BCA AI&DS,VII,B,TBD 703,Tuesday,08:55 AM,09:50 AM,307(CR)
BCA AI&DS,VII,,Natural Language Processing,Tuesday,10:10 AM,11:05 AM,307(CR)
BCA AI&DS,VII,A,TBD 704,Tuesday,11:05 AM,12:00 PM,307(CR)
BCA AI&DS,VII,,Natural Language Processing,Wednesday,08:00 AM,08:55 AM,007(CR)
BCA AI&DS,VII,A,TBD 704,Wednesday,08:55 AM,09:50 AM,007(CR)
BCA AI&DS,VII,,Artificial Neural Networks and Deep Learning,Wednesday,10:10 AM,11:05 AM,007(CR)
BCA AI&DS,VII,,Natural Language Processing,Thursday,08:00 AM,08:55 AM,307(CR)
BCA AI&DS,VII,,Artificial Neural Networks and Deep Learning,Thursday,08:55 AM,09:50 AM,307(CR)
BCA AI&DS,VII,B,TBD 703,Thursday,10:10 AM,11:05 AM,307(CR)
BCA AI&DS,VII,,Natural Language Processing,Thursday,11:05 AM,12:00 PM,307(CR)
BCA AI&DS,VII,,ANN and Deep Learning Lab,Friday,08:00 AM,09:50 AM,LAB 4
BCA AI&DS,VII,,NLP Lab,Friday,10:10 AM,12:00 PM,LAB 7
MCA,III,A+B+C,Data Warehousing and Mining (DSE),Monday,08:00 AM,08:55 AM,405(LT)
MCA,III,A+B+C,Mobile Application Development,Monday,08:55 AM,09:50 AM,405(LT)
MCA,III,A+B+C,Design and Analysis of Algorithms,Monday,10:10 AM,11:05 AM,405(LT)
MCA,III,A+B+C,Career Skills – III,Monday,11:05 AM,12:00 PM,405(LT)
MCA,III,C,Design and Analysis of Algorithms Laboratory,Monday,12:00 PM,01:50 PM,LAB 6
MCA,III,A,Mobile Application Development Laboratory,Monday,12:00 PM,01:50 PM,LAB 7
MCA,III,A+B+C,Mobile Application Development,Tuesday,08:00 AM,08:55 AM,405(LT)
MCA,III,A+B+C,Design and Analysis of Algorithms,Tuesday,08:55 AM,09:50 AM,405(LT)
MCA,III,A+B+C,Advanced Java Programming,Tuesday,10:10 AM,11:05 AM,405(LT)
MCA,III,A,Advanced Java Programming Laboratory,Tuesday,12:00 PM,01:50 PM,405(LT)
MCA,III,A+B+C,Design and Analysis of Algorithms,Wednesday,08:00 AM,08:55 AM,405(LT)
MCA,III,A+B+C,Advanced Java Programming,Wednesday,08:55 AM,09:50 AM,405(LT)
MCA,III,A+B+C,Career Skills – III,Wednesday,10:10 AM,11:05 AM,405(LT)
MCA,III,A+B+C,Data Warehousing and Mining (DSE),Wednesday,11:05 AM,12:00 PM,405(LT)
MCA,III,B,Mobile Application Development Laboratory,Wednesday,12:00 PM,01:50 PM,405(LT)
MCA,III,A+B+C,Mobile Application Development,Thursday,08:00 AM,08:55 AM,405(LT)
MCA,III,A+B+C,Advanced Java Programming,Thursday,08:55 AM,09:50 AM,405(LT)
MCA,III,A+B+C,Data Warehousing and Mining (DSE),Thursday,10:10 AM,11:05 AM,405(LT)
MCA,III,A+B+C,Introduction to Object-Oriented Programming (Bridge Course),Thursday,11:05 AM,12:00 PM,405(LT)
MCA,III,C,Advanced Java Programming Laboratory,Thursday,12:00 PM,01:50 PM,LAB 6
MCA,III,B,Design and Analysis of Algorithms Laboratory,Thursday,12:00 PM,01:50 PM,LAB 8
MCA,III,A,Design and Analysis of Algorithms Laboratory,Friday,08:00 AM,09:50 AM,LAB 6
MCA,III,C,Mobile Application Development Laboratory,Friday,08:00 AM,09:50 AM,LAB7
MCA,III,B,Advanced Java Programming Laboratory,Friday,08:00 AM,09:50 AM,LAB 8
MCA,III,A+B+C,Data Warehousing and Mining (DSE),Friday,10:10 AM,11:05 AM,306(LT)
MCA,III,A+B+C,Project Based Learning,Friday,11:05 AM,12:00 PM,405(LT)
MCA,III,A+B+C,Project Based Learning,Friday,12:00 PM,12:55 PM,405(LT)
MCA AI&DS,III,A+B+C,Career Skills – III,Monday,08:00 AM,08:55 AM,306(LT)
MCA AI&DS,III,A+B+C,Machine Learning - I,Monday,08:55 AM,09:50 AM,306(LT)
MCA AI&DS,III,A+B+C,Design and Analysis of Algorithm,Monday,10:10 AM,11:05 AM,306(LT)
MCA AI&DS,III,A+B+C,C# and .NET (DSE),Monday,11:05 AM,12:00 PM,306(LT)
MCA AI&DS,III,B,Design and Analysis of Algorithms Laboratory,Monday,12:00 PM,01:50 PM,LAB 8
MCA AI&DS,III,A+B+C,C# and .NET (DSE),Tuesday,08:00 AM,08:55 AM,306(LT)
MCA AI&DS,III,A+B+C,Machine Learning - I,Tuesday,08:55 AM,09:50 AM,306(LT)
MCA AI&DS,III,A+B+C,Design and Analysis of Algorithm,Tuesday,10:10 AM,11:05 AM,306(LT)
MCA AI&DS,III,A+B+C,R Programming,Tuesday,11:05 AM,12:00 PM,306(LT)
